participant,trial,task,sentence,answer,keyword_1,keyword_2,keyword_3,count_correct,prompt,answer.1,response,correctness,rt
60c9f7b9bc9e771c0060be43,20,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,2,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,21,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,1,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,22,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,0,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,23,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,3,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,24,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,1,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,25,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,26,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,1,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,27,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,2,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,28,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,2,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,29,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,3,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,30,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,0,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,31,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,1,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,32,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,33,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,3,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,34,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,35,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,36,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,37,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,38,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,2,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,39,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,3,NA,NA,NA,0,9999
60c9f7b9bc9e771c0060be43,40,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,1,speech_single,bkbf0411,The jam jar was full,jam,jar,full,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,2,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,1,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,3,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,2,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,4,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,2,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,5,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,2,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,6,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,1,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,7,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,8,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,9,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,10,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,11,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,12,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,13,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,14,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,15,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,16,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,17,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,18,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,1,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,19,speech_single,bkbf0210,The police chased the car,police,chased,car,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,20,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,21,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,22,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,23,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,24,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,25,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,26,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,2,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,27,speech_single,bkbf1616,The painter used a brush,painter,used,brush,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,28,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,29,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,1,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,30,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,31,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,2,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,32,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,33,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,34,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,35,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,2,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,36,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,1,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,37,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,38,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,39,speech_single,bkbf1212,The children help the milkman,children,help,milkman,1,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,40,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,1,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,1,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,0,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,2,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,3,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,4,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,0,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,5,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,1,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,6,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,1,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,7,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,8,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,9,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,10,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,0,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,11,speech_single,bkbf1212,The children help the milkman,children,help,milkman,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,12,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,13,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,14,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,15,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,16,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,1,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,17,speech_single,bkbf1415,The grass is getting long,grass,getting,long,1,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,18,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,19,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,2,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,20,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,21,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,1,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,22,speech_single,bkbf0210,The police chased the car,police,chased,car,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,23,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,1,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,24,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,25,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,26,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,27,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,2,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,28,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,29,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,30,speech_single,bkbf1616,The painter used a brush,painter,used,brush,0,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,31,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,0,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,32,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,33,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,2,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,34,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,35,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,36,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,1,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,37,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,38,speech_single,bkbf0411,The jam jar was full,jam,jar,full,3,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,39,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,2,NA,NA,NA,0,9999
60cba2cdd2fb6c8899081827,40,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,1,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,1,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,1,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,2,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,3,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,4,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,0,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,5,speech_single,bkbf1212,The children help the milkman,children,help,milkman,1,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,6,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,7,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,8,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,9,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,10,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,11,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,12,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,13,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,14,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,15,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,16,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,17,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,18,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,19,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,20,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,21,speech_single,bkbf0210,The police chased the car,police,chased,car,1,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,22,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,23,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,24,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,25,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,1,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,26,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,27,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,28,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,1,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,29,speech_single,bkbf1616,The painter used a brush,painter,used,brush,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,30,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,31,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,1,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,32,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,33,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,34,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,1,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,35,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,36,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,0,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,37,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,38,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,39,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,40,speech_single,bkbf0411,The jam jar was full,jam,jar,full,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,1,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,2,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,3,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,4,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,1,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,5,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,1,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,6,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,7,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,8,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,9,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,2,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,10,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,11,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,12,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,13,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,0,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,14,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,15,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,16,speech_single,bkbf1616,The painter used a brush,painter,used,brush,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,17,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,18,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,19,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,20,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,21,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,22,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,1,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,23,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,24,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,1,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,25,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,26,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,27,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,28,speech_single,bkbf0216,The school finished early,school,finished,early,1,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,29,speech_single,bkbf0210,The police chased the car,police,chased,car,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,30,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,31,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,32,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,33,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,34,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,35,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,36,speech_single,bkbf0411,The jam jar was full,jam,jar,full,3,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,37,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,1,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,38,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,1,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,39,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,NA,NA,NA,0,9999
60cf3bc3ef4f942841e764ee,40,speech_single,bkbf1212,The children help the milkman,children,help,milkman,3,NA,NA,NA,0,9999
60cf5f9f6e128a298262b1e6,1,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
